Gorn	TOS	GIE-2	950	7	1BG	X	-	XIII	0.1	RRR/13	9	2245
Gorn	TOS	GIE-3	950	10	1CG	XIII	-	XVII	0.1	RRR/9	13	2249
Gorn	TOS	GIE-4	950	16	1DG	XII		XVIII	0.1	RRR/6	21	2254
Gorn	TOS	GIF-1	1070	5	1BG	VIII	-	XII	0.1	RRR/21	7	2248
Gorn	TOS	GIF-2	1070	10	1BG	XII	-	XV	0.1	RRR/10	14	2250
Gorn	TOS	GIF-3	1070	15	1DG	XI	-	XV	0.1	RRR/7	20	2250
Gorn	TOS	GIF-4	1070	20	1EG	XII		XVI	0.1	RRR/5	27	2265
Gorn	TOS	GIG-1	1065	12	1DG	IX		XVI	0.1	RRR/6	16	2260
Gorn	TOS	GIG-2	1065	18	1FG	X		XVIII	0.1	RRR/4	24	2266
Gorn	TOS	GIG-3	1065	28	1IG	XII		XX	0.1	RRR/2	37	2274
Gorn	TNG	GIH-1	1050	22	1DG	XI		XVII	0.1	RRR/3	29	2334
Gorn	TNG	GIH-2	1050	24	1CG	XII		XVII	0.1	RRR/2	34	2337
Gorn	TNG	GIH-3	1050	26	1DG	XIII		XIX	0.1	RRR/2	36	2339
Gorn	TNG	GIH-4	1050	30	1DG	XIV		XX	0.1	RRR/1	42	2341
Gorn	TNG	GIJ-1	1205	34	1DG	XIII		XVIII	0.1	RRR/1	49	2335
Gorn	TNG	GIJ-2	1205	38	1EG	XIV		XIX	0.1	RRR/1	53	2338
Gorn	TNG	GIJ-3	1205	44	1EG	XVI		XX	0.1	RRR/1	58	2343
Gorn	TNG	GIK-1	1370	40	1DG	XIV		XVIII	0.1	RRR/1	62	2339
Gorn	TNG	GIK-2	1370	42	1DG	XV		XIX	0.1	RRR/1	71	2346
Gorn	TNG	GIK-3	1370	44	1DG	XVI		XX	0.1	RRR/1	79	2351
Gorn	TNG	GIK-4	1370	48	1DG	XVIII		XX	0.1	RRR/1	85	2359
Klingons	TOS	KIA-1	213	1	ZD-1	I	-	I	0.1	RRI/48	2	2225
Klingons	TOS	KIA-2	213	2	ZD-1	II	-	II	0.1	RRI/42	3	2225
Klingons	TOS	KIA-3	213	3	ZD-1	II	-	III	0.1	RRI/39	4	2225
Klingons	TOS	KIB-1	325	3	ZD-1	II	-	V	0.1	RRI/43	4	2228
Klingons	TOS	KIB-2	325	2	ZD-1	V	-	X	0.1	RRI/40	4	2228
Klingons	TOS	KIC-1	568	2	ZD-1	II	-	V	0.1	RRI/37	4	2232
Klingons	TOS	KIC-2	568	4	ZD-1	V	-	X	0.1	RRI/35	5	2232
Klingons	TOS	KIC-3	568	5	ZD-2	IX	-	XII	0.1	RRI/32	7	2232
Klingons	TOS	KIC-4	568	8	ZD-2	X	-	XVIII	0.1	RRI/28	10	2232
Klingons	TOS	KID-1	715	6	ZD-2	V	-	VII	0.1	RRI/31	8	2244
Klingons	TOS	KID-2	715	4	ZD-1	VIII	-	XII	0.1	RRI/27	6	2244
Klingons	TOS	KIE-1	850	6	ZD-1	X	-	XIII	0.1	RRI/24	9	2250
Klingons	TOS	KIE-2	850	12	ZD-2	VIII	-	X	0.1	RRI/18	14	2250
Klingons	TOS	KIE-3	850	18	ZD-3	VI	-	VIII	0.1	RRI/12	18	2250
Klingons	TOS	KIF-1	960	17	ZD-3	XII	-	XVIII	0.1	RRI/18	17	2271
Klingons	TOS	KIF-2	960	23	ZD-4	VIII	-	XII	0.1	RRI/7	28	2271
Klingons	TOS	KIG-1	1130	28	ZD-5	XII		XVII	0.1	RRI/5	34	2290
Klingons	TOS	KIG-2	1130	34	ZD-5	XIII		XVIII	0.1	RRI/3	41	2303
Klingons	TOS	KIH-1	1225	36	ZD-6	XIV		XIX	0.1	RRI/2	43	2305
Klingons	TOS	KIH-2	1225	38	ZD-7	XV		XX	0.1	RRI/1	46	2320
Klingons	TOS	KIJ-1	1550	40	ZD-8	XIII		XVIII	0.1	RRI/1	48	2325
Klingons	TNG	KIJ-2	1550	42	ZD-7	XV		XIX	0.1	RRI/1	51	2332
Klingons	TNG	KIJ-3	1550	44	ZD-8	XVI		XX	0.1	RRI/1	56	2338
Klingons	TNG	KIK-1	975	26	ZD-5	IX		XVII	0.1	RRI/7	32	2331
Klingons	TNG	KIK-2	975	30	ZD-6	XI		XVIII	0.1	RRI/5	38	2336
Klingons	TNG	KIK-3	975	32	ZD-6	XII		XVIII	0.1	RRI/4	40	2341
Klingons	TNG	KIL-1	1300	45	ZD-7	XIV		XVII	0.1	RRI/2	58	2335
Klingons	TNG	KIL-2	1300	48	ZD-8	XVI		XIX	0.1	RRI/1	63	2338
Klingons	TNG	KIM-1	1050	31	ZD-6	XII		XVIII	0.1	RRI/5	39	2340
Klingons	TNG	KIM-2	1050	34	ZD-7	XIII		XIX	0.1	RRI/3	43	2342
Klingons	TNG	KIM-3	1050	25	ZD-7	VIII		XV	0.1	RRI/8	29	2346
Klingons	TNG	KIN-1	1600	46	ZD-9	XV		XIX	0.1	RRI/1	60	2351
Klingons	TNG	KIN-2	1600	49	ZD-9	XVII		XX	0.1	RRI/1	67	2355
Klingons	TNG	KIN-3	1600	55	ZD-9	XVIII		XX	0.1	RRI/1	73	2358
Klingons	TNG	KIO-1	2250	52	ZD-9	XVI		XIX	0.1	RRI/1	71	2362
Klingons	TNG	KIO-2	2250	56	ZD-9	XVII		XX	0.1	RRI/1	78	2364
Klingons	TNG	KIO-3	2250	58	ZD-9	XVIII		XX	0.1	RRI/1	87	2368
Nausican	TOS	NIA-1	171	2	XN-1	I		II	0.1	250%	3	2231
Nausican	TOS	NIA-2	257	3	XN-2	II		V	0.1	167%	6	2240
Nausican	TOS	NIB-1	345	4	XN-3	III		VIII	0.1	125%	10	2234
Nausican	TOS	NIB-2	517	6	XN-3	VII		XII	0.1	83%	14	2241
Nausican	TOS	NIB-3	684	8	XN-3	IX		XV	0.1	63%	13	2250
Nausican	TOS	NIC-1	858	10	XN-3	VIII		XVI	0.1	50%	20	2243
Nausican	TOS	NIC-2	1290	15	XN-4	XI		XVII	0.1	33%	32	2257
Nausican	TOS	NID-1	1027	12	XN-3	IX		XIV	0.1	42%	20	2255
Nausican	TOS	NID-2	1375	16	XN-4	XI		XV	0.1	31%	34	2258
Nausican	TOS	NID-3	1715	20	XN-4	XII		XVIII	0.1	25%	38	2263
Nausican	TOS	NID-4	2063	24	XN-5	XIII		XIX	0.1	21%	50	2269
Nausican	TNG	NIE-1	1295	18	XN-4	X		XVI	0.1	26%	36	2331
Nausican	TNG	NIE-2	2105	30	XN-6	XVI		XX	0.1	19%	41	2339
Nausican	TNG	NIF-1	1991	26	XN-6	XII		XVI	0.1	17%	39	2336
Nausican	TNG	NIF-2	2307	35	XN-8	XIV		XVIII	0.1	15%	50	2341
Nausican	TNG	NIF-3	2446	40	XN-9	XV		XIX	0.1	12%	61	2349
Nausican	TNG	NIG-1	2008	40	XN-11	XVI		XIX	0.1	14%	59	2342
Nausican	TNG	NIG-2	2506	44	XN-13	XVII		XX	0.1	11%	70	2358
Orion	TOS	OIA-1	23	1	Mark I	I	-	I	0.1	RRR/75	10.0	2199
Orion	TOS	OIA-2	23	2	Mark II	I 	-	 II	0.1	RRR/70	19.0	2216
Orion	TOS	OIA-3	23	3	Mark II	I 	-	 II	0.1	RRR/68	28.0	2227
Orion	TOS	OIA-4	23	4	Mark II	III 	-	 IV	0.1	RRR/64	31.0	2243
Orion	TOS	OIB-1	75	1	Mark I	III 	-	 IV	0.1	RRR/70	12.0	2200
Orion	TOS	OIB-2	75	2	Mark II	IV	-	 V	0.1	RRR/65	22.0	2217
Orion	TOS	OIB-3	75	3	Mark II	IV 	-	 VI	0.1	RRR/60	33.0	2235
Orion	TOS	OIC-1	200	2	Mark II	V	-	V	0.1	RRR/63	26.0	2216
Orion	TOS	OIC-2	200	4	Mark II	V 	-	 VII	0.1	RRR/58	32.0	2220
Orion	TOS	OIC-3	200	6	Mark III	VIII	-	X	0.1	RRR/52	45.0	2233
Orion	TOS	OID-1	120	5	Mark III	IV	-	 XI	0.1	RRR/60	38.0	2231
Orion	TOS	OID-2	120	7	Mark IV	VI 	-	 XII	0.1	RRR/51	53.0	2266
Orion	TOS	OID-3	120	10	Mark IV	V 	-	 VIII	0.1	RRR/43	76.0	2267
